,start,end,rf,total_return,cagr,max_drawdown,calmar,mtd,three_month,six_month,ytd,one_year,three_year,five_year,ten_year,incep,daily_sharpe,daily_sortino,daily_mean,daily_vol,daily_skew,daily_kurt,best_day,worst_day,monthly_sharpe,monthly_sortino,monthly_mean,monthly_vol,monthly_skew,monthly_kurt,best_month,worst_month,yearly_sharpe,yearly_sortino,yearly_mean,yearly_vol,yearly_skew,yearly_kurt,best_year,worst_year,avg_drawdown,avg_drawdown_days,avg_up_month,avg_down_month,win_year_perc,twelve_month_win_perc
idxx,2020-01-02,2020-12-31,0.0,0.8861595948953125,0.8902741345416518,-0.371275383462487,2.3978808566272845,0.08436371036490087,0.2715779648032812,0.5140234721730916,0.8861595948953125,,,,,0.8902741345416518,1.742243248246758,2.8905750410325726,0.7208118621566112,0.41372630537209637,-0.19624933185082602,3.823998748505449,0.12053133681803785,-0.11936891276099315,2.5259946105832736,9.440679189565948,0.7218976350413404,0.28578748031241763,0.03679427696745317,-0.6196976809564818,0.20471891079533444,-0.06088341634708849,,,,,,,,,-0.04809302735165078,13.454545454545455,0.09845659698596376,-0.0419710923666049,,
ilmn,2020-01-02,2020-12-31,0.0,0.13149847094801226,0.13197861581661785,-0.3765088137891103,0.3505326063642738,0.14874725762003815,0.19710112616266318,-0.0009450684426822731,0.13149847094801226,,,,,0.13197861581661785,0.5004733385618112,0.7560982934264502,0.2308024133824278,0.4611682493330711,-0.5823958445311957,2.525219207585934,0.10510633591210472,-0.1093581358239758,0.9122035414469586,2.002994038178833,0.3252369914813989,0.35653993511744136,-0.06267486129705815,-1.3116660340161355,0.1680946268412562,-0.13476293176174903,,,,,,,,,-0.10326011092697639,38.0,0.09075299732523427,-0.08428426810467274,,
intc,2020-01-02,2020-12-31,0.0,-0.16076930901805986,-0.16127427952888984,-0.3452652704488579,-0.4671025247318596,0.030403458936381522,-0.030854174520875466,-0.15555446470623358,-0.16076930901805986,,,,,-0.16127427952888984,-0.05814403074208415,-0.08823243732331446,-0.03108127131137151,0.5345565299599216,-0.24208631611670983,10.31014021849452,0.1952128970025786,-0.1804151681993783,-0.4925426879735044,-0.705185995795419,-0.17910852911349992,0.3636406213853585,-0.5974936225763808,-0.8837145581711612,0.10827807050607774,-0.20223981585284145,,,,,,,,,-0.18832949741443195,179.0,0.06410852209269587,-0.10976679018204336,,
intu,2020-01-02,2020-12-31,0.0,0.43799902258861145,0.43979394976099173,-0.3628479698793058,1.212061210945401,0.07905800857287759,0.16648900853380977,0.28691469639172684,0.43799902258861145,,,,,0.43979394976099173,1.0003681099536512,1.708414895515833,0.47427952368706283,0.47410500091714936,0.6991075565750238,10.093329809609115,0.20080114248341174,-0.14476568938368373,1.1967016602737972,2.6392806450856328,0.38970382023871786,0.32564826570856115,-0.24202058900530843,-0.6972533768929381,0.17562046687555122,-0.13485061622194083,,,,,,,,,-0.04581527364748315,15.894736842105264,0.09043944601640219,-0.06896190505733099,,
isrg,2020-01-02,2020-12-31,0.0,0.36975525440273516,0.37123602998344696,-0.40521436280271994,0.9161472644151673,0.12678197145617576,0.15300057328521843,0.43569144463994025,0.36975525440273516,,,,,0.37123602998344696,0.9168569844677812,1.495963855950518,0.4183925230247796,0.45633346324743207,0.20239615827822344,7.977406126803331,0.17443907458174368,-0.14159834342772637,1.4604489941019283,4.89233855641843,0.4647623641712818,0.31823252030590593,0.4276018911893883,-1.0492539197521316,0.2028850768380719,-0.07257092310760116,,,,,,,,,-0.07900210302414637,30.0,0.10854997376835991,-0.04505353509063024,,
jd,2020-01-02,2020-12-31,0.0,1.3297111739288643,1.336487286527599,-0.21021957592910578,6.357577692851566,0.029877013442841438,0.1325860177116771,0.46061816351169194,1.3297111739288643,,,,,1.336487286527599,1.9898368517250733,3.5452981171698488,0.9636515317241895,0.48428670465559004,0.03985895512440251,1.7263966602833634,0.12438330626592031,-0.11256604152765415,3.3279427645157424,72.78961155696952,0.9957650768214314,0.29921340217710374,1.4376830079788434,1.13570281211038,0.26055693165920935,-0.013097644802785413,,,,,,,,,-0.0641480934885433,15.25,0.09258822985557642,-0.013097644802785413,,
kdp,2020-01-02,2020-12-31,0.0,0.132640146639196,0.13312470020948952,-0.335593261047044,0.39668466462688556,0.050903163932991324,0.16575586046804358,0.13893330212673427,0.132640146639196,,,,,0.13312470020948952,0.5128506118959694,0.86664400812913,0.19630389437084395,0.3827701280205624,1.6580575740622077,36.06408208342228,0.2214965461383669,-0.16489137836168422,0.6580392427847771,1.2414969409258085,0.17821203493149476,0.27082280712820955,-0.3307957231752037,-0.4161091969742401,0.13197021787643437,-0.12948343983864374,,,,,,,,,-0.06291653939171166,36.77777777777778,0.07254427531680104,-0.054380923976053874,,
klac,2020-01-02,2020-12-31,0.0,0.44376601448046005,0.44558800887452144,-0.3723884599424634,1.1965677157218242,0.027542960814532558,0.34155474763541793,0.3422035658304232,0.44376601448046005,,,,,0.44558800887452144,0.9068945993167712,1.5417879560942658,0.546759474229981,0.6028919729391863,0.5106431341060953,5.114129569410762,0.1718803397554305,-0.13497100127864126,1.5907461707730757,5.58149357604663,0.5700280819838247,0.35834006232861193,1.1020403284447269,1.610011766888496,0.28281751675793854,-0.06800382288440043,,,,,,,,,-0.05791302339610268,16.57894736842105,0.08887049339692452,-0.06281273511896339,,
khc,2020-01-02,2020-12-31,0.0,0.15653128488562085,0.15710900074834977,-0.3569187810897261,0.44018137759148634,0.0522163022419877,0.17110917688935712,0.1124680554114239,0.15653128488562085,,,,,0.15710900074834977,0.5490484852977792,0.9357823037571492,0.23720549695508497,0.4320301454368559,0.9772835269413616,13.568032256819993,0.1949152855954368,-0.1375754086393669,0.8492366103059472,1.4755791569201742,0.30711998335372065,0.3616424205299829,-0.22383667118141026,1.199988552362484,0.2259498822760122,-0.15171241242498734,,,,,,,,,-0.08359897793781208,38.111111111111114,0.0642779600094679,-0.14848749433881686,,
lrcx,2020-01-02,2020-12-31,0.0,0.6115456909967301,0.6141887199048301,-0.4499385662976735,1.365050177758025,0.04599486838312594,0.42721948945076793,0.46947278349349797,0.6115456909967301,,,,,0.6141887199048301,1.0698696907603404,1.7558452306907921,0.6798544597654256,0.6354553882933754,-0.06509682249929157,5.720218458633012,0.20312981513532602,-0.18427690776507444,1.3112157881350395,3.0893079588357595,0.6299693785774764,0.4804467611494295,0.3157556127283671,0.4669621997333824,0.3232577670373906,-0.17718097113268305,,,,,,,,,-0.06146246233941146,18.41176470588235,0.12696212112366728,-0.07781572937574607,,
lulu,2020-01-02,2020-12-31,0.0,0.4910033480824503,0.4930500132329567,-0.4729217248635632,1.0425615642317985,-0.059937340954677065,0.056653623398422503,0.11544497896310846,0.4910033480824503,,,,,0.4930500132329567,1.0441798384374779,1.5762025503656008,0.5339467821318893,0.5113551923497136,-1.2158474894662599,9.05669550464688,0.11863030806369856,-0.21369167905211284,1.0166224307844258,2.912133957663369,0.528695217120259,0.520050710185804,0.6557958182018601,-0.2771638846252027,0.34284952497220234,-0.12814498018062936,,,,,,,,,-0.06736457827042204,20.866666666666667,0.15306443952223,-0.08674987095462852,,
mar,2020-01-02,2020-12-31,0.0,-0.12569173230165975,-0.12609493277519357,-0.6084434901949244,-0.20724181424769142,0.039804487373192865,0.42492974249104587,0.5387844745520589,-0.12569173230165975,,,,,-0.12609493277519357,0.12812373592028506,0.22468790380044684,0.08563447921900402,0.6683732612377411,0.5871867570107512,3.8088729171152256,0.19482048324490475,-0.1519138332668989,0.2536201587418663,0.4375346839002232,0.178621973667887,0.7042893378585408,-0.18146357997749069,0.983242739106136,0.3659561423158122,-0.3966935680758569,,,,,,,,,-0.6084434901949244,363.0,0.17044349585487906,-0.11474677834647203,,
mrvl,2020-01-02,2020-12-31,0.0,0.7485551925693226,0.7519137535094085,-0.39452433871104864,1.9058741875494618,0.02830951402011972,0.20069403379913475,0.36174260008824266,0.7485551925693226,,,,,0.7519137535094085,1.3036745155395038,2.2650584261006053,0.7049726151938119,0.5407581469076053,0.03658747120835427,3.0198574644939162,0.15295375138245415,-0.1462945076189618,2.232923517919972,6.603419802035093,0.8351256642593083,0.3740054943920561,0.10907966411743829,-0.39613634443538537,0.23407106260064636,-0.11397680238486418,,,,,,,,,-0.1030706140663979,26.416666666666668,0.10370449999252251,-0.08390432051416835,,
mtch,2020-01-02,2020-12-31,0.0,0.7958189577988195,0.7994331057057766,-0.4878312597389286,1.6387492390987966,0.08605700129131377,0.36638048220944497,0.4123306691388613,0.7958189577988195,,,,,0.7994331057057766,1.328210762663214,2.567555127004932,0.7366216391648754,0.5545969509295838,0.790139969834972,3.7765067034493693,0.18784647295950507,-0.10054575340364102,2.0647170235277925,4.591642563574221,0.8102027112736152,0.39240375414220013,-0.7603433560716277,0.3258120362962149,0.20226866521841846,-0.16901049622080655,,,,,,,,,-0.06571599202448168,16.57894736842105,0.12019429454346445,-0.07295617922674502,,
meli,2020-01-02,2020-12-31,0.0,1.7454071092618215,1.7549451617244638,-0.3977165600081255,4.412552400857057,0.07847013712271833,0.5475759375962765,0.6994024341496203,1.7454071092618215,,,,,1.7549451617244638,2.025765969126862,3.4001750124710455,1.181097444170955,0.5830374594949026,0.016862995706417316,4.124218502889373,0.19637968557664776,-0.1276297761869577,1.9302343937150415,5.437510868972049,1.2210809048944464,0.6326075780590993,0.24583658079161416,0.5146432567239003,0.45956362128601946,-0.20688933438858237,,,,,,,,,-0.05734563214920491,10.538461538461538,0.1838431476478988,-0.11714033945442708,,
fb,2020-01-02,2020-12-31,0.0,0.30212606183439195,0.30330708867807177,-0.3459212592332491,0.8768096223700339,-0.013755993579816495,0.0429935472624543,0.20297703285877677,0.30212606183439195,,,,,0.30330708867807177,0.8048176146172198,1.3272144650988642,0.3697578924681362,0.45943066572169544,-0.19197130722685718,3.5306385794002786,0.10234995425425542,-0.14252997678205148,1.0419626290856416,2.3808708430225582,0.39847709207802856,0.3824293510677115,0.1841949615782202,-0.5697413008122578,0.22727819525486437,-0.13337142414993708,,,,,,,,,-0.06779688542028736,23.142857142857142,0.09512924690445976,-0.07515851514825636,,
mchp,2020-01-02,2020-12-31,0.0,0.30151681754770365,0.3026951982165076,-0.4968347856744859,0.6092471923148033,0.027680548503993485,0.34798940703699066,0.3198411043042939,0.30151681754770365,,,,,0.3026951982165076,0.7379512229069826,1.2100783239464947,0.45247677448911383,0.6131526860361985,-0.14654318108295755,5.9385079583738545,0.15585410232765406,-0.2029441608640653,0.9827932667453574,2.027542839476874,0.5330636991975247,0.5423965723359416,0.004157358915652755,0.47657922366787187,0.2939529431219632,-0.2525631580661917,,,,,,,,,-0.09498050364017371,37.111111111111114,0.1292561770400589,-0.10403787875400367,,
mu,2020-01-02,2020-12-31,0.0,0.3572845904692932,0.3587092096674238,-0.42540421604910605,0.8432196864405702,0.17303793367899623,0.6009369703025365,0.45923898137850716,0.3572845904692932,,,,,0.3587092096674238,0.8215358513769602,1.3281677276709472,0.47267898412750764,0.5753601420257676,-0.41403126686592184,4.665126118983405,0.13124201062430751,-0.1981856373512768,1.0595607274169425,2.1891229105936105,0.47499531417777086,0.4482945638573651,-0.014724931443058873,0.40469692701230375,0.27314256222313915,-0.19977173252062908,,,,,,,,,-0.07826608443239842,38.22222222222222,0.10919952121351205,-0.08224606929124026,,
msft,2020-01-02,2020-12-31,0.0,0.3994286634814739,0.40104462898354676,-0.2803928509978503,1.4302954856242804,0.039005878956968054,0.0602497053486275,0.09842953054609205,0.3994286634814739,,,,,0.40104462898354676,0.9848149970221824,1.6128150644554466,0.43272073811964085,0.4393929209324318,-0.06831410803277008,6.431124861093815,0.14216880583020575,-0.14739029947331872,1.3912590920359174,3.953239526834077,0.33214850165949383,0.23873950119056536,0.22885894409550206,-1.2670665003264396,0.13632611522587212,-0.06739673422510606,,,,,,,,,-0.05142940967543393,23.214285714285715,0.06878079467838136,-0.04424902572353337,,
mrna,2020-01-02,2020-12-31,0.0,4.432657499093935,4.464323550880235,-0.4270954029860735,10.452754863825602,-0.31602725243205054,0.47660779110534457,0.6270051815958706,4.432657499093935,,,,,4.464323550880235,2.1605587854249353,4.495410907310998,2.194783280072663,1.015840575539349,0.8155282384292424,2.512969252838965,0.2781065106970553,-0.17966901672282853,1.7811250660092908,7.580171630144276,2.571970908070314,1.4440147731079642,1.6503575991944475,3.8603523502140265,1.2638209979207158,-0.31602725243205054,,,,,,,,,-0.14359233034121519,16.789473684210527,0.3555398933063578,-0.16222638246213614,,
mdlz,2020-01-02,2020-12-31,0.0,0.10082271837186663,0.10118590545876227,-0.29741959981311095,0.34021263401048313,0.0232691850672746,0.0232691850672746,0.1561400873547949,0.10082271837186663,,,,,0.10118590545876227,0.4511949490350499,0.7461088224813284,0.15380932541158765,0.34089327848313167,0.3102359751207288,8.928742240452854,0.11280708321776811,-0.11429698665110566,0.3196028840331015,0.579405752859414,0.06293266920670244,0.19690895279963885,-0.13500320239606145,-0.9723598803053881,0.08527292612513815,-0.07981875997661547,,,,,,,,,-0.05571435817346813,34.7,0.047205626433989734,-0.0451090956995589,,
mnst,2020-01-02,2020-12-31,0.0,0.45180537283036104,0.4536652322912371,-0.27599431653468576,1.6437484582557427,0.0908233626858348,0.15311729271780927,0.334102766359917,0.45180537283036104,,,,,0.4536652322912371,1.217062656031135,2.0975814123503245,0.43702578759966426,0.35908240667314034,0.2666489274261205,3.4277229602508585,0.08712319312033068,-0.07933965076718275,1.2825852425536188,3.482491636675209,0.4084514931177491,0.3184595296796997,-0.08774494258188663,-1.7847152358342497,0.1634040133379242,-0.0985419250266818,,,,,,,,,-0.031194273180543346,14.9,0.11013200160530583,-0.05727562818811298,,
ntes,2020-01-02,2020-12-31,0.0,0.47290241619959605,0.4748623701755472,-0.23963294889512698,1.9816238641847457,0.06210435812187387,0.05551680588017227,0.12092305166717598,0.47290241619959605,,,,,0.4748623701755472,1.1030155734486575,1.8668318763757001,0.48372207270226486,0.4385450979534886,-0.25041946589805625,1.7699362244240113,0.09044350659404765,-0.11425443056666118,2.2676398658226216,5.987724679445574,0.47735244956446254,0.21050628751020634,-0.49543612831701667,-0.5921751826519785,0.12445854949101309,-0.06678831744430869,,,,,,,,,-0.060896215557333294,21.133333333333333,0.06954049794398867,-0.03958363492816178,,
nflx,2020-01-02,2020-12-31,0.0,0.6395196763939346,0.6423056395426363,-0.22935685884105128,2.800464057574866,0.10195632161633328,0.08139507987283223,0.18831305009385502,0.6395196763939346,,,,,0.6423056395426363,1.3000182764182164,2.252879085177052,0.6014888278975213,0.4626772090887299,-0.017421710339599595,2.1556479024571047,0.11608717086590792,-0.11138861972882097,2.534698971582437,7.079209405000782,0.518720701324373,0.20464785252212045,-0.6175888456348966,-0.8374317059032275,0.11810920400403635,-0.055763273123796475,,,,,,,,,-0.05830172523568583,20.4375,0.07251501958112808,-0.03487539347833868,,
nvda,2020-01-02,2020-12-31,0.0,1.1802415497964915,1.1860850743507152,-0.37554031559816836,3.1583428598378163,-0.025567252395255702,-0.03485754138001462,0.3753537128231985,1.1802415497964915,,,,,1.1860850743507152,1.6383687085290284,2.732469188715421,0.9488146681459577,0.5791215757519131,-0.24373717288393845,4.581592616200482,0.17156397497883846,-0.18452078106800507,2.6550892360674734,11.96794048273666,0.9519561220055173,0.358540160938427,0.2833883756067759,-0.615106310636651,0.25999192949435823,-0.0736483589859448,,,,,,,,,-0.06435045498000586,16.22222222222222,0.1244748300424435,-0.041057398389274614,,
nxpi,2020-01-02,2020-12-31,0.0,0.25342476789564095,0.25439740850308534,-0.5325956291020068,0.4776558323094334,0.006125906874736131,0.2770648405893097,0.4018856731992595,0.25342476789564095,,,,,0.25439740850308534,0.6770459545825462,1.087687427754538,0.41095048643996346,0.6069757653206093,-0.13261197496741156,6.158847214722252,0.1790582369976781,-0.193806167928413,0.778581694134598,1.3061460206530888,0.3738420473584816,0.48015776658351955,-0.8028601090188761,0.9008118259523998,0.20065126933602495,-0.26757387852938574,,,,,,,,,-0.06633554944226658,25.384615384615383,0.10764133284683848,-0.10270019662898197,,
orly,2020-01-02,2020-12-31,0.0,0.03439847021498399,0.03451861259064293,-0.4084385492211918,0.084513601021409,0.02289577078680649,-0.018456622486070717,0.07328003631394098,0.03439847021498399,,,,,0.03451861259064293,0.292692105283637,0.4456657623603874,0.12306590629324134,0.4204619942652118,-0.5539973556460183,9.772482809576776,0.12881707347816085,-0.15424780067567623,0.46449092632128564,0.972479168071527,0.19554056530310832,0.42097822416417674,0.7612536615418134,1.749218837621573,0.2833084603995253,-0.18352683120986824,,,,,,,,,-0.12018978180744562,70.8,0.09038276893206432,-0.07261021907957399,,
okta,2020-01-02,2020-12-31,0.0,1.1674196555995895,1.1731847959483828,-0.31125446716089833,3.76921432373185,0.037626515970137664,0.18896416764075075,0.26983968402425407,1.1674196555995895,,,,,1.1731847959483828,1.76955738640059,3.105854781566947,0.9046446805483521,0.5112265290183474,0.02231998775333742,1.9388883111838604,0.1356161379160732,-0.10448316701291327,2.0962031021030487,16.08731366225356,0.8362575869091238,0.3989391991978903,1.0247520969846924,-0.26769375262008177,0.29266356831565465,-0.045291234834746064,,,,,,,,,-0.06624691389376265,12.25,0.12330048842980997,-0.02413349108549323,,
pcar,2020-01-02,2020-12-31,0.0,0.11164369782835215,0.11204780995690045,-0.3696053138271601,0.3031553004383962,-0.0009105780765967797,0.023578611352492285,0.1704369136279149,0.11164369782835215,,,,,0.11204780995690045,0.47022316469241243,0.8316892253918688,0.17057185178370948,0.36274659479033927,0.9447053963248211,7.528494339695381,0.14205579292655002,-0.07615528916375303,0.8627476564043118,1.7593579284830367,0.22158063556617236,0.2568313387134052,0.19864694812356706,-0.17961336589335142,0.1366734872694253,-0.09466266185059258,,,,,,,,,-0.09417902936905506,49.142857142857146,0.055922935787894534,-0.04708624197823427,,
panw,2020-01-02,2020-12-31,0.0,0.5096640292251082,0.5118008807004537,-0.46802021835460517,1.0935443825477582,0.2091385356983071,0.4520531752745147,0.5473941632855872,0.5096640292251082,,,,,0.5118008807004537,1.1678586480408244,1.7326280050806384,0.5092669542697622,0.4360690012649202,-1.241167085572189,8.06730985171515,0.0996168390379446,-0.17010068177526583,1.0423231794863417,2.536772913588658,0.6098562064193831,0.5850932018224146,0.11598729991557559,-1.0695463812207429,0.32881237932801444,-0.2136468350068521,,,,,,,,,-0.06262599410088592,21.6,0.17563889421907294,-0.09895970188600063,,
payx,2020-01-02,2020-12-31,0.0,0.1318820854095224,0.13236371120323565,-0.44153829905120234,0.2997785503265851,0.0003219796129394492,0.1769588053991511,0.25013215308058845,0.1318820854095224,,,,,0.13236371120323565,0.5003118802429358,0.768291025191681,0.24177399291219803,0.48324655571800557,-0.3579902203598818,12.679743805477605,0.18198056469205648,-0.19480149610536013,0.5291878837005407,0.7991074482045359,0.16777394946498933,0.3170404210538011,-1.1704434352348883,1.2323389305218164,0.13252286427012372,-0.18791959591546847,,,,,,,,,-0.06938358012207818,36.111111111111114,0.06009008908822189,-0.10897597523206719,,
pypl,2020-01-02,2020-12-31,0.0,1.114672658674873,1.120118114006877,-0.3119199449890562,3.59104357384449,0.09377919992976347,0.1886514662702774,0.34420021059108685,1.114672658674873,,,,,1.120118114006877,1.6913419493953232,2.988445113790335,0.8860690118463481,0.5238851978827401,0.23322849976748256,4.96779884944244,0.14109780058502763,-0.15823876589852548,1.9846790125254945,6.963303522772178,0.8991733923785004,0.4530573390980269,0.21802132347557776,-0.9630527072605313,0.2847295043292073,-0.11343643154297955,,,,,,,,,-0.048795826046305814,12.208333333333334,0.15423337574294393,-0.06384783846341222,,
pton,2020-01-02,2020-12-31,0.0,4.1015468187072806,4.13017490094576,-0.41708994570296654,9.90236025465618,0.30399658969010757,0.528819069796584,1.6262766144796452,4.1015468187072806,,,,,4.13017490094576,2.554285989121253,4.5666261975452525,1.9157901548211362,0.7500296219689256,-0.18362746108689726,1.699390129233156,0.16013674330968475,-0.2028534762789741,3.4181524594903583,10.661652970746559,1.946188968145457,0.5693686841679468,-0.6847061357624881,0.20886218456722538,0.3692818757569607,-0.17521631549290462,,,,,,,,,-0.08442230988942767,11.958333333333334,0.2182742587091297,-0.09023088712441585,,
pep,2020-01-02,2020-12-31,0.0,0.12370578166693802,0.12415594050707446,-0.28817084958694916,0.4308414285658451,0.035543930459682516,0.07760813291137802,0.13738460125535035,0.12370578166693802,,,,,0.12415594050707446,0.5018481563762928,0.7740473993955244,0.1836263204242753,0.36590015942310194,-0.08738442609673183,11.884857630443591,0.12936611232409012,-0.11428327116235892,0.4848077099233254,0.8911714791772127,0.09688473783307486,0.19984157811433656,-0.06019314018444952,-0.47646171303541873,0.10149877714611644,-0.08421601173260684,,,,,,,,,-0.035639839935019645,29.454545454545453,0.04843054208262491,-0.04035444856308616,,
pdd,2020-01-02,2020-12-31,0.0,3.3092408474790016,3.330911826331012,-0.26739172792323196,12.457048885548604,0.2799510214957548,1.396088934764717,1.069781054854496,3.3092408474790016,,,,,3.330911826331012,2.4855994815033187,5.233351791280896,1.6894105394955952,0.6796793095860403,0.7890598131603581,2.506078967555351,0.20410916756021935,-0.13517963167610336,2.8553705987617697,12.205238668710683,2.117368042026067,0.7415387841228954,0.09345926151642663,-0.7741880824831329,0.5426760655693781,-0.16629188789679883,,,,,,,,,-0.09313340166079005,19.3125,0.23759636475513757,-0.09872328880283837,,
qcom,2020-01-02,2020-12-31,0.0,0.7616474946789737,0.7650764178219582,-0.35987365323886134,2.1259584049464966,0.039596991669177406,0.30011457321114143,0.6864042662996732,0.7616474946789737,,,,,0.7650764178219582,1.3350608134429858,2.344360285664408,0.7052835574794895,0.5282782255144131,0.2438668274571508,4.753629586518386,0.15220898388647108,-0.14945253527617586,2.027248409142056,4.863887944131198,0.7374338464397098,0.36376096935836105,-0.5616820246535454,-0.6822347292286528,0.193012178687894,-0.1291426376584327,,,,,,,,,-0.05814364761793819,21.533333333333335,0.11174066134811839,-0.07264808829395993,,
regn,2020-01-02,2020-12-31,0.0,0.29398681519671555,0.295132571610663,-0.27333226200430205,1.0797575428765807,-0.06379482215437782,-0.13696459311279063,-0.22535081144996583,0.29398681519671555,,,,,0.295132571610663,0.8100393288797106,1.4995316574626836,0.35049936147671945,0.43269425197102745,0.3686576833722153,1.8710996979236363,0.11537331265645001,-0.10489348503300377,1.1239550498710134,4.037495596824422,0.46657825657956653,0.41512181170689305,1.3220319593064465,1.769443010251634,0.31552939608355635,-0.09702702577638345,,,,,,,,,-0.05668906161698401,17.833333333333332,0.114558098024737,-0.05193037059009722,,
rost,2020-01-02,2020-12-31,0.0,0.05442263715428486,0.05461454126312537,-0.5141370756652139,0.10622564263132082,0.1422060239198435,0.31600944141019816,0.44075547959505545,0.05442263715428486,,,,,0.05461454126312537,0.3799171086364151,0.6262630304614448,0.21893917021152232,0.5762814183265687,0.10663433816137709,7.615614126857491,0.16628757658112714,-0.20114544712737903,0.4301796223782478,0.8072543841510899,0.18768737988798895,0.43630002474398794,0.22954753881710374,0.5846574263670483,0.2624162776698089,-0.19803416983071087,,,,,,,,,-0.2977628479836917,176.5,0.08695491197316363,-0.10915940472870556,,
sgen,2020-01-02,2020-12-31,0.0,0.5580463809617666,0.5604207458008812,-0.223186851449243,2.51099355612502,0.028360060479672988,-0.10501304509877007,0.030720346498080087,0.5580463809617666,,,,,0.5604207458008812,1.1666702311118677,2.1379560191185285,0.5563382268116058,0.476859880346309,0.3455005360651332,3.4223614128910897,0.1454957117278297,-0.13278565962570665,1.5729031253035033,3.835050686511737,0.5979431026916971,0.380152530103416,0.09199539622522132,0.007052815153605785,0.23588484885279604,-0.14763145295733093,,,,,,,,,-0.0785569120995621,21.466666666666665,0.0956150227398343,-0.07226855703931734,,
siri,2020-01-02,2020-12-31,0.0,-0.09864244074232698,-0.09896384261153968,-0.39509541433500395,-0.25048086872409914,-0.018489998780601757,0.19146691658302362,0.09034770044629692,-0.09864244074232698,,,,,-0.09896384261153968,-0.02546326042661313,-0.03837212981963523,-0.010912899652181562,0.4285743251000119,-0.719693897666337,5.133274131537499,0.10176976943396521,-0.1389831032754577,-0.0806740619826026,-0.13017083002659383,-0.03172089386296459,0.39319817402779605,-0.08944069390498205,0.6614624639493174,0.19635613329206647,-0.22082011464857265,,,,,,,,,-0.07582731170402564,59.0,0.06861791012660494,-0.08815698936013609,,
swks,2020-01-02,2020-12-31,0.0,0.27526545438802463,0.27633075606805524,-0.4682640881920501,0.5901173355722362,0.08294955935792303,0.054466781509721285,0.20411476017438024,0.27526545438802463,,,,,0.27633075606805524,0.7131974153292636,1.201408692254248,0.4008701017681414,0.5620745296490886,0.06885766327473278,5.262382279922946,0.16464311974948598,-0.18192760849398337,1.1975500355518935,2.6305414414436803,0.39894714624530664,0.33313609820190176,-0.16559781560617262,-1.1257224030422597,0.1622286692070416,-0.11119433404243706,,,,,,,,,-0.10689099923772986,34.1,0.08788473749404623,-0.06237290293336478,,
splk,2020-01-02,2020-12-31,0.0,0.11784448062636743,0.1182722080471501,-0.4504794161412706,0.2625474190591205,-0.1679400260366456,-0.09695426045688937,-0.14499244087103957,0.11784448062636743,,,,,0.1182722080471501,0.4961825242573185,0.7274369119692542,0.30164164721741127,0.6079247705648355,-1.0080920119380052,8.946826124109947,0.15919328601325966,-0.23252879428520534,0.41375478007418043,0.8401646751790754,0.20252433748872944,0.4894791486213637,0.6650314109156722,1.112956712228507,0.3240239065956865,-0.1679400260366456,,,,,,,,,-0.07239117369090975,18.58823529411765,0.09859002710751175,-0.1261207200969784,,
sbux,2020-01-02,2020-12-31,0.0,0.22200801291634287,0.22284967284792434,-0.396346211665601,0.5622601308876481,0.09140990999901089,0.25098303425887325,0.4685303674408765,0.22200801291634287,,,,,0.22284967284792434,0.6676960545475458,1.0979807991762043,0.3042476630105613,0.4556679059856512,0.031189604200715135,8.153259587832428,0.14730331588677292,-0.16204229711013807,0.981070692122495,1.8420342834292907,0.33040465473522895,0.3367796606179477,-0.48503190411817837,-0.07549694188357847,0.16717378958796147,-0.16180027018588738,,,,,,,,,-0.05240334862069471,33.6,0.0740280704495877,-0.0964512100298028,,
snps,2020-01-02,2020-12-31,0.0,0.814516687158394,0.8182331382863661,-0.3425056079446692,2.3889627477823643,0.13951644059065926,0.21151507342053377,0.32943584735576925,0.814516687158394,,,,,0.8182331382863661,1.613362544083415,2.65414816973729,0.6873233310269261,0.4260191446414228,-0.2706935801936746,4.450800577377709,0.11200215265948188,-0.1318910089221853,2.0772802429623636,7.262154317638641,0.6765697601696927,0.3256998002372812,0.20724486709009637,-0.9444503622375016,0.21997052028812436,-0.0662654960849085,,,,,,,,,-0.04363777712052667,14.238095238095237,0.11214818397538043,-0.041212085251361164,,
tmus,2020-01-02,2020-12-31,0.0,0.715867316289724,0.7190516850913085,-0.26042391009325117,2.7610816719318683,0.01436741106538797,0.17917108590247222,0.29476720237981424,0.715867316289724,,,,,0.7190516850913085,1.5269048826499705,2.6002422870234043,0.6232323972371976,0.40816713884336187,0.18403735730966114,6.058535628849425,0.11782798093346325,-0.11208785603327598,2.1352516823494847,7.850290372601662,0.6322679546071642,0.2961093344796993,0.45951572197541274,-0.35512927518615633,0.21328833450463147,-0.06943214154794108,,,,,,,,,-0.04066633919077312,15.1,0.08884747768954265,-0.04373362104214688,,
tsla,2020-01-02,2020-12-31,0.0,7.200506285659165,7.2599773215805925,-0.6062653645917144,11.974916836078503,0.2432523137121141,0.6448799954473674,2.2675654261490936,7.200506285659165,,,,,7.2599773215805925,2.8093762182615123,5.000411559112449,2.5133008727305914,0.8946117135873896,-0.17836214855844423,2.270289662566662,0.19894862891486276,-0.21062826144208535,2.316811153905336,9.226207042386934,2.402559287989142,1.0370112747166569,0.27345796363147423,-0.7392518094611256,0.7414520719546438,-0.21555713856432068,,,,,,,,,-0.09420744576713364,15.68421052631579,0.33156117739267144,-0.15004780171710816,,
